Business Name,Longitude,Latitude
"THE MAT TWO, INC",-73.94777749,40.77505076
"1995 LAUNDRY BOY, INC.",-73.94776738,40.78333163
"CHEN, YING HUA & LOH, CHON TUCK",-73.94773824,40.77445514
FREDERICK DOUGLAS LAUNDROMAT LLC,-73.94772816,40.81489598
FREDERICK DOUGLAS LAUNDROMAT LLC,-73.94772816,40.81489598
ATMI JUNIOR LAUNDROMAT INC.,-73.94772643,40.78949353
"MEKONG LAUNDROMAT & CLEANERS, INC.",-73.94750643,40.77538824
DIY LAUNDROMAT INC,-73.94728999,40.77971385
90 STREET LAUNDRY & CLEANERS INC,-73.94728999,40.77971385
QYA LAUNDROMAT INC,-73.94728999,40.77971385
"NEIGHBORHOOD LAUNDRY & DRY CLEANERS, INC.",-73.94728999,40.77971385
QQ LAUNDROMAT INC.,-73.94718942,40.78814014
ONE DAY LAUNDROMAT INC.,-73.94716629,40.83094408
95 SUPER CLEAN LAUNDRY INC.,-73.9470199,40.78334226
DSC LAUNDROMAT INC.,-73.94693163,40.82614073
"OATES, DERRICK",-73.94693163,40.82614073
"LAB-MART, INC.",-73.94683387,40.77212444
S & J LAUNDROMAT CORP.,-73.94676079,40.79578676
R & V LAUNDROMAT CORP,-73.94676079,40.79578676
7 AVE & 129 STREET LAUNDROMAT & DRY CLEANING INC,-73.94665089,40.81125324
"PEOPLES' LAUNDROMAT, INC.",-73.94665089,40.81125324
R & P OF BROOKLYN CORP,-73.94645686,40.79198517
"LAUNDROMAT PLUS, INC.",-73.94645686,40.79198517
R&P OF BROOKLYN CORP,-73.94645686,40.79198517
F. C. LAUNDROMAT CORP.,-73.94633116,40.82695837
TAGS LAUNDRY INC.,-73.94587899,40.82758121
1793 ACTION LAUNDROMAT INC.,-73.94587899,40.82758121
"THE NEW CARLTON GROUP, INC.",-73.94580385,40.79117242
Dirt Free inc,-73.94580385,40.79117242
SUPER KINGDOM LAUNDROMAT INC.,-73.94550541,40.81605597
138 STREET 98TH AVENUE LAUNDROMAT AND DRY CLEANING INC,-73.94505536,40.81856168
"NUNEZ, ELENA",-73.94505536,40.81856168
"ROYAL IMPEX, INC.",-73.94499258,40.79398813
A1 LAUNDROMAT INC,-73.94499258,40.79398813
LEX 1751 INC,-73.94499258,40.79398813
A1 LAUNDROMAT INC,-73.94499258,40.79398813
FIFTH AVENUE LAUNDROMAT & DRY CLEANING INC.,-73.9447467,40.80304013
MANNY INTERNATIONAL BUSINESS CORPORATION,-73.94463816,40.82931528
"CHRIS & RAY LAUNDROMAT, INC.",-73.94463816,40.82931528
CHANG QING TENG LAUNDROMAT INC,-73.94445957,40.7878534
K & J LAUNDROMAT CORP.,-73.94445957,40.7878534
CRYSTAL LAUNDRY & CLEANERS INC.,-73.94445957,40.7878534
"158TH STREET & BROADWAY LAUNDROMAT, INC.",-73.94431195,40.83482102
"ACM Suds 3802, LLC",-73.94431195,40.83482102
WEDO DRY CLEANERS CORP.,-73.94417856,40.79136927
UPTOWN DRY CLEANERS CORP.,-73.94417856,40.79136927
CLEAN CITY OF MANHATTAN INC.,-73.94408567,40.79876901
"116 A & L Enterprises,LLC",-73.94403436,40.79965554
MADISON AVENUE LAUNDRY LLC,-73.94403436,40.79965554
L.L.I. LAUNDROMAT LTD.,-73.94402584,40.8097918
RAHMAN ENTERPRISES LLC,-73.94397718,40.82038915
"TORRES, CANDIDO",-73.94397718,40.82038915
NEW SHUMAN ENTERPRISES INC.,-73.94397718,40.82038915
"MEI HE LAUNDROMET, INC.",-73.9438125,40.81004421
KING LAUNDROMAT MANAGEMENT LLC,-73.9438125,40.81004421
HAPPY WASKO CORP.,-73.94379073,40.78876158
SUPER PLAN ASSOCIATE INC.,-73.94341613,40.82585909
"D & J SUPREME CLEANERS, INC.",-73.94341613,40.82585909
"KARAYIANNIS GLOBAL GROUP, INC.",-73.94324103,40.83628617
154 LAUNDROMAT CORP,-73.94318875,40.79593876
"OTIMO CLEANERS, INC",-73.94306762,40.78977403
JH METROPOLITAN LAUNDRY INC,-73.94271276,40.83703522
METROPOLITAN LAUNDRY INC.,-73.94271276,40.83703522
Wash Liu Corp,-73.94269159,40.79028986
Z.H.M. 88 INC,-73.94269159,40.7902926
"LAUNDROMAT CITY, INC.",-73.94269159,40.79028986
N & C LAUNDROMAT INC.,-73.94269159,40.79028986
CRYSTAL CLEAN HOUSE INC.,-73.94259015,40.79904275
EVERGREEN CLEANERS 144 ST INC.,-73.94252335,40.82202977
JSJ LAUNDROMAT INC.,-73.94252335,40.82202977
MADELYN LAUNDROMAT INC,-73.94247709,40.83793262
"824 GREEN LAUNDROMAT, INC.",-73.94237338,40.82831784
NYC 1 LAUNDROMAT INC,-73.9422471,40.80728225
"ROYAL IMPAX USA, INC.",-73.9422471,40.80728225
"TORRES, DELIA",-73.94219978,40.8326544
YORKVILLE CT LLC,-73.94211686,40.79505717
YORKVILLE CT LLC,-73.94211685,40.79505991
"B.B. LAUNDROMAT, INC.",-73.94205112,40.81249163
A.I.R. LAUNDROMAT INC.,-73.94189952,40.83303028
"UP ALL NIGHT LAUNDRY, INC.",-73.94189952,40.83303028
"135TH STREET LAUNDRY CENTER, LLC",-73.9418687,40.81454459
123 WEST 135TH STREET LAUNDRY CORP,-73.9418687,40.81454459
WASH & SCRUB LAUNDRY INC.,-73.94176538,40.81288399
DAE YOUNG LAUNDROMAT CORP.,-73.9415837,40.78939177
"GOLD BULL VEND, LLC",-73.94151134,40.81832389
MELRAH LLC,-73.94126878,40.83116355
ACE MAX LLC,-73.94104566,40.79749394
"185-115 LAUNDROMAT, INC.",-73.94104566,40.79749394
CLASSIC LAUNDRY 145 LLC,-73.9409152,40.82240499
"WASHINGTON HEIGHTS LAUNDROMAT, INC.",-73.94081411,40.83451187
"KING LAUNDROMAT CENTER, INC.",-73.94059981,40.81953659
DFH LAUNDROMAT INC,-73.94050405,40.793286
ALICE DFH LAUNDROMAT INC.,-73.94050405,40.793286
LUCKY COIN 888 LAUNDROMAT INC.,-73.9402365,40.79362071
HAPPY SOAP LAUNDROMAT CORP.,-73.9402365,40.79362071
"GOTAY, MARINA",-73.94016194,40.79219342
UP ALL NIGHT LAUNDRY 2 INC,-73.94009167,40.83015015
"ST. NICHOLAS LAUNDROMAT, INC.",-73.94004255,40.8365453
MADELYN LAUNDROMAT II CORP,-73.93997995,40.83783254
FONTANE CORP.,-73.93996133,40.81041555
DCA LAUNDRY CORP.,-73.93996133,40.81041555
FOUR ANGELS LAUNDROMAT INC.,-73.9399575,40.83467337
FOUR ANGELS LAUNDROMAT INC.,-73.9399575,40.83467337
THE HIGHEST LAUNDROMAT INC.,-73.93990736,40.83817559
THE HIGHEST LAUNDROMAT INC.,-73.93990736,40.83817559
BUBBLES N GO INC.,-73.93980507,40.83539515
"BUBBLES R US, INC.",-73.93980507,40.83539515
"J.G. LAUNDROMAT, INC.",-73.93972864,40.8359962
"FELDER & SONS, INC.",-73.93969443,40.82589289
138 STREET AND LENOX LAUNDROMAT INC,-73.93967111,40.8157484
MISR LENOX CORP.,-73.93967111,40.8157484
7TH AVE SUDS L.L.C.,-73.93965205,40.82083161
NEW TYS LAUNDROMAT INC,-73.9394563,40.79771819
TYS LAUNDROMAT INC,-73.9394563,40.79771819
NAXOS CORP.,-73.93943288,40.85124838
"UPTOWN SUPER LAUNDRY, INC.",-73.93943288,40.85124838
228 GREEN LAUNDROMAT INC,-73.93923422,40.82338947
"PRESSED AND READY, LLC",-73.93906197,40.79842338
2167 3rd Ave Laundromat LLC,-73.93897083,40.7993483
173RD STREET LAUNDROMAT INC.,-73.93892224,40.84442752
CLEAN ACT INC.,-73.9385813,40.84572833
H & R LAUNDROMAT CORP,-73.93834824,40.84760833
"M & R LAUNDRY, INC.",-73.93834824,40.84760833
"708 SPLASHING LAUNDROMAT II, INC.",-73.93834824,40.84760833
FORTUNE 777 INC,-73.93831354,40.80317136
123 LAUNDROMAT CORP.,-73.93831354,40.80317136
NYC1 LAUNDROMAT INC,-73.93831354,40.80317136
123 LAUNDROMAT CORP.,-73.93831354,40.80317136
141 STREET AND LENOX LAUNDROMAT INC.,-73.93828206,40.8176525
CHECO LAUNDROMAT CORP.,-73.93817271,40.83812801
NANCY LAUNDROMAT INC.,-73.93770444,40.84420729
LEE LAUNDROMAT MANHATTAN INC.,-73.93770444,40.84420729
"173RD SIMPLY CLEAN, INC.",-73.93770444,40.84420729
NANCY LAUNDROMAT INC.,-73.93770444,40.84420729
UPTOWN LAUNDROMAT INC.,-73.93760332,40.8287106
"132 STREET AND MADISON AVENUE LAUNDROMAT, LLC",-73.93753052,40.81002451
DARYA #2 LAUNDROMAT CORP.,-73.93750607,40.85530677
"UNISERV GROUP, INC.",-73.93749524,40.85528755
AAA LAUNDRY SERVICES INC,-73.93745928,40.79741795
"FORTUNE ONE, INC.",-73.93745928,40.79741795
"106 AUDUBON AVE. LAUNDROMAT, INC.",-73.93730176,40.84195641
"DOKKO, HWEE",-73.93718619,40.84569739
725 W 181 STREET LAUNDRY CORP,-73.93713458,40.85058843
501 CHEN UP & UP LAUNDROMAT & DRY CLEANER INC.,-73.93712655,40.8399664
GREEN HILL SERVICES CORP,-73.93712655,40.8399664
J AND G LAUNDRY SERVICES LLC,-73.93712655,40.8399664
"RQ ENTERPRISES, LLC",-73.93712376,40.85056646
"SAENID LAUNDROMAT, INC.",-73.93702603,40.80489435
"TAINO GOLD COIN LAUNDROMAT, INC.",-73.93698896,40.80207824
"GREEN LAUNDROMAT, INC.",-73.93684127,40.82068738
"RUBEN LAUNDRY, INC.",-73.93673428,40.84961933
"THEN, NELSON",-73.93666484,40.84282888
"L&W LAUNDRY SERVICE, INC.",-73.93648985,40.8027614
"HARLEM SPIN CITY, LLC",-73.93648985,40.8027614
MRM PARTNERS LLC,-73.93625441,40.84116811
LUCKY MACHINE WASH CORP.,-73.93622965,40.79913273
THANK YOU & GOOD LUCK CORP,-73.93599869,40.79517745
"FORTUNE TWO, INC.",-73.93599647,40.80123781
KLEENER KING GROUP INC,-73.93599647,40.80123781
115TH STREET AND FIRST AVE LAUNDROMAT INC,-73.93595529,40.79523781
RV BUBBLE ZONE CORP.,-73.93593993,40.84122557
JAVISA LAUNDROMAT CORP.,-73.93593993,40.84122557
AARON'S LAUNDROMAT INC.,-73.93591331,40.84634718
GENE INDUSTRIES INC.,-73.93559,40.8443022
KCS CRYSTAL INC.,-73.93519584,40.79627763
183 BROADWAY LAUNDROMAT  INC.,-73.93498645,40.85165767
TRITRONG OF P & P INC.,-73.93498645,40.85165767
CABRINI LAUNDROMAT INC.,-73.93498645,40.85165767
FAMOUS DRY CLEANING AND LAUNDRY INC,-73.93477267,40.79688947
"LAUNDRY BASKET OF FIRST AVENUE, LLC",-73.93439293,40.79740801
"ROSE AND ELI, INC.",-73.93345416,40.85494221
QUISQUEYA LAUNDROMAT CORP.,-73.9333161,40.84481416
AUDOBON SUPER LAUNDROMAT INC,-73.93318319,40.84759996
AUDOBON SUPER LAUNDROMAT INC.,-73.93318319,40.84759996
D.J. BROS. CORP.,-73.93283462,40.85632518
"NEW 337 EAST SIDE LAUNDROMAT, CORP.",-73.93231378,40.79622108
GALO RAFAEL POZO,-73.93231378,40.79622108
"HERRERA, MELINA",-73.93192914,40.85803185
"568 WEST 184 LAUNDROMAT, INC.",-73.93172691,40.85078846
D & D LAUNDROMAT & DRY CLEANING CORP.,-73.93172691,40.85078846
SKWEEKY KLEEN LAUNDROMAT INC.,-73.93057926,40.85944457
DOUBLE STAR LAUNDROMAT INC,-73.93041522,40.85383704
JIN WU LIN,-73.93041522,40.85383704
NEW STAR WANG LAUNDROMAT INC.,-73.93041522,40.85383704
EL MUNDO LAUNDROMAT CORP.,-73.92934368,40.85530481
BROADWAY PARK LAUNDROMAT LLC,-73.92925451,40.8643705
TURBINA LAUNDROMAT SYSTEMS INC,-73.92902149,40.85574376
"DUCE LAUNDROMAT, INC.",-73.92861574,40.86666742
KAI XUAN LAUNDROMAT INC,-73.92858706,40.85633909
"LIVING DASHES, LLC",-73.92858706,40.85633909
AQUA LAUNDROMAT LLC,-73.92806937,40.86038172
AQUA LAUNDROMAT LLC,-73.92806937,40.86038172
THE GOOD CLEAN LAUNDROMAT INC.,-73.92791877,40.85257295
JH LAUNDROMAT CORP.,-73.92673483,40.86088041
Aces Laundry Service LLC,-73.9266838,40.8612564
"W.R. LAUNDROMAT, INC.",-73.92654488,40.86265611
"Mok, Seokgyun",-73.92587722,40.86160721
"JENNIFER'S LAUNDROMAT, INC.",-73.92506323,40.8621172
"MALDONADO, HECTOR",-73.92502731,40.86511439
NYC FAMILY LAUNDROMAT INC.,-73.92501778,40.86395063
4841 WASHRITE CORPORATION,-73.92494256,40.86652785
DARYA LAUNDROMAT CORP.,-73.92314787,40.86462185
NAGLE WASHRITE LLC,-73.92185587,40.86265852
CAMILA LAUNDROMAT CORP,-73.92150906,40.86856488
"BOOGALOO BUBBLES, INC.",-73.92150906,40.86856488
LIZNEL LAUNDROMAT CORP,-73.92104135,40.86661033
WATER FALL LAUNDROMAT INC,-73.92043875,40.86562457
"WATER FALL LAUNDROMAT,,INC.",-73.92043875,40.86562457
KE IMMACULATE LAUNDRY INC.,-73.91838425,40.86638342
510 NEW STARLIGHT LAUNDROMAT INC.,-73.91474418,40.87146122
